
0.075268817,0.000000000,3.994089835,0.000000000,0.972546328,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.117525487,0.000000000,0.000000000
0.000000000,0.233333333,0.000000000,1.288416076,0.000000000,1.945508274,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.012808579,0.000000000
0.000000000,0.000000000,0.057142857,0.000000000,1.932624113,0.000000000,0.876122931,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.049031074
0.000000000,0.000000000,0.000000000,0.047126437,0.000000000,3.865248227,0.000000000,1.000669819,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000
0.060374471,0.000000000,0.000000000,0.000000000,0.123809524,0.000000000,1.932624113,0.000000000,1.090858944,0.000000000,1.000000000,1.000000000,0.000000000
0.000000000,0.031354497,0.000000000,0.000000000,0.000000000,0.095238095,0.000000000,0.901891253,0.000000000,1.343633907,0.000000000,1.000000000,1.000000000
0.000000000,0.000000000,0.015365734,0.000000000,0.000000000,0.000000000,0.159340659,0.257683215,1.546099291,1.739361702,1.664204098,0.166666667,2.000000000
3.000000000,0.736111111,0.000000000,0.012231386,0.000000000,0.000000000,0.000000000,0.070512821,0.901891253,0.773049645,2.447990544,2.125886525,0.666666667
2.000000000,2.666666667,5.902777778,0.000000000,0.005753591,0.000000000,0.000000000,0.000000000,0.047126437,0.128841608,3.736406619,3.994089835,1.026290046
0.166666667,2.000000000,2.000000000,0.000000000,0.000000000,0.057151015,0.000000000,0.000000000,0.000000000,0.050000000,0.386524823,0.257683215,0.773049645
4.895981087,0.666666667,3.000000000,3.416666667,0.000000000,0.000000000,0.003022924,0.000000000,0.000000000,0.000000000,0.100000000,0.386524823,0.386524823
3.865248227,3.392828999,0.333333333,2.000000000,2.333333333,0.666666667,0.000000000,0.004030565,0.000000000,0.000000000,0.000000000,0.045454545,1.159574468
1.674940898,2.218938797,2.745317330,1.000000000,2.000000000,2.518518519,46.364535761,0.000000000,0.009594075,0.000000000,0.000000000,0.000000000,0.068627451
0.644208038,1.674940898,3.014893617,2.745317330,0.500000000,2.000000000,2.600000000,10.446512775,0.000000000,0.009594075,0.000000000,0.000000000,0.000000000
0.096153846,0.515366430,1.159574468,3.221040189,2.848831101,0.500000000,2.000000000,2.250000000,8.019269143,0.000000000,0.007756081,0.000000000,0.000000000
0.000000000,0.045454545,1.803782506,2.576832151,1.877406282,2.409338061,1.000000000,2.000000000,4.483087920,20.150628751,1.000000000,0.013065011,0.000000000
0.000000000,0.000000000,0.043010753,1.803782506,2.190307329,1.877406282,2.713252677,1.000000000,2.000000000,4.483087920,13.996377014,1.000000000,0.010839602
0.000000000,0.000000000,0.000000000,0.040322581,1.803782506,2.319148936,1.877406282,2.591147885,1.000000000,2.000000000,4.483087920,15.312832710,1.000000000
0.011496620,NaN,0.000000000,0.000000000,0.123188406,0.386524823,2.705673759,3.865248227,2.411178656,0.333333333,2.000000000,2.333333333,7.751645973
0.000000000,0.013417254,0.000000000,0.000000000,0.000000000,0.149572650,0.386524823,3.092198582,3.865248227,2.345990938,0.333333333,2.000000000,2.333333333
9.484979306,0.000000000,0.014965468,0.000000000,0.000000000,0.000000000,0.156084656,0.386524823,3.221040189,3.865248227,2.355224586,0.333333333,2.000000000
2.333333333,10.484979306,0.000000000,0.015342716,0.000000000,0.000000000,0.000000000,0.088235294,0.386524823,1.803782506,3.865248227,2.963356974,0.333333333
2.000000000,2.333333333,3.951645973,0.000000000,0.009508413,0.000000000,0.000000000,0.000000000,0.114130435,0.644208038,2.447990544,2.963356974,2.624300112
0.666666667,2.000000000,2.200000000,37.823673496,0.000000000,0.013911412,0.000000000,0.000000000,0.000000000,0.090909091,0.644208038,0.901891253,2.963356974
3.589159068,0.666666667,2.000000000,2.200000000,1.894761919,0.000000000,0.004707187,0.000000000,0.000000000,0.000000000,0.109090909,0.515366430,0.901891253
3.382092199,3.589159068,0.500000000,2.000000000,2.250000000,1.151904776,0.000000000,0.004707187,NaN,0.000000000,0.000000000,0.002923977,2.061465721
0.386524823,1.650783097,3.435776202,1.000000000,2.000000000,4.528083488,3.353199719,1.000000000,0.003679942,0.000000000,0.000000000,0.000000000,0.000000000
0.644208038,0.257683215,3.014893617,0.579787234,0.500000000,2.000000000,2.600000000,4.335723002,0.000000000,0.004863420,0.000000000,0.000000000,0.000000000
0.000000000,0.128841608,0.644208038,1.932624113,0.515366430,0.166666667,2.000000000,2.000000000,2.295454545,0.000000000,0.008005791,0.000000000,0.000000000
0.000000000,0.000000000,0.128841608,0.901891253,1.932624113,0.607396150,0.166666667,2.000000000,2.000000000,4.295454545,0.000000000,0.007859787,NaN
0.000000000,0.000000000,0.000000000,0.128841608,0.515366430,1.932624113,0.611997636,0.166666667,2.000000000,2.000000000,1.295454545,0.000000000,0.005377719
NaN,0.000000000,0.000000000,0.053030303,0.515366430,1.030732861,3.382092199,2.496306147,0.500000000,2.000000000,2.250000000,7.947139733,0.000000000
0.007776786,0.000000000,0.000000000,0.000000000,0.006410256,0.515366430,1.159574468,3.382092199,2.161675860,0.500000000,2.000000000,2.250000000,9.602816579
0.000000000,0.008810729,0.000000000,0.000000000,0.000000000,0.006377551,4.509456265,1.803782506,1.652853766,2.641252955,1.000000000,2.000000000,4.184148616
21.586894235,1.000000000,0.010138548,0.000000000,0.000000000,0.000000000,0.000000000,0.515366430,0.000000000,1.159574468,0.000000000,1.000000000,3.000000000
4.881504824,0.000000000,0.000000000,0.002628072,0.000000000,0.000000000,0.000000000,0.000483092,5.282505910,0.644208038,1.674940898,3.066430260,1.000000000
2.000000000,4.111691468,1.421374195,1.000000000,0.004312335,0.000000000,0.000000000,0.000000000,0.081578947,0.515366430,2.061465721,3.382092199,2.367464539
0.500000000,2.000000000,2.250000000,11.063964733,0.000000000,0.010262978,0.000000000,0.000000000,0.000000000,0.088095238,0.515366430,2.190307329,3.382092199
2.326727854,0.500000000,2.000000000,2.250000000,11.898088842,0.000000000,0.010874809,0.000000000,0.000000000,0.000000000,0.076023392,0.515366430,1.932624113
3.382092199,2.456579984,0.500000000,2.000000000,2.250000000,11.063964733,0.000000000,0.009885474,0.000000000,0.000000000,0.000000000,0.050000000,0.515366430
1.546099291,3.382092199,2.705673759,0.500000000,2.000000000,2.250000000,6.370716516,0.000000000,0.008319956,0.000000000,0.000000000,0.000000000,0.000000000
0.386524823,0.515366430,3.865248227,2.544621749,0.333333333,2.000000000,2.333333333,1.955868048,0.000000000,0.005271519,0.000000000,0.000000000,0.000000000
0.000000000,0.386524823,0.128841608,3.865248227,2.705673759,0.333333333,2.000000000,2.333333333,0.360573259,0.000000000,0.003216672,0.000000000,0.000000000
0.000000000,0.011111111,0.386524823,0.901891253,3.865248227,2.374366768,0.333333333,2.000000000,2.333333333,3.506130544,0.000000000,0.007561427,NaN
0.000000000,0.000000000,0.081699346,0.257683215,2.061465721,1.417257683,2.584884752,0.333333333,2.000000000,2.000000000,28.061265891,0.000000000,0.011153423
0.000000000,0.000000000,0.000000000,0.172727273,0.257683215,1.159574468,1.417257683,2.848831101,0.333333333,2.000000000,2.000000000,6.387263547,0.000000000
0.006207836,0.000000000,0.000000000,0.000000000,0.051282051,0.644208038,1.030732861,2.963356974,3.204934988,0.666666667,2.000000000,2.200000000,7.651360467
0.000000000,0.005963827,0.000000000,0.000000000,0.000000000,0.000000000,0.644208038,0.515366430,1.211111111,1.707151300,1.000000000,2.000000000,4.291870526
2.555896378,1.000000000,0.005531729,NaN,0.000000000,0.000000000,0.000000000,0.257683215,0.257683215,1.417257683,2.512411348,0.333333333,2.000000000
